Year	DoY	Hour	qcNEE	NEE	qcLE	LE	qcH	H	Rg	Tair	Tsoil	rH	VPD	qcTau	Ustar
-	-	-	-	umol+1s-1m-2	-	W+1m-2	-	W+1m-2	W+1m-2	C	C	%	Pa	-	m+1s-1
2024	5	16	2	-9999	0	4.3646345	0	9.598771	40.1401	-0.082	0.442407	84.7067	0.926465	0	0.217465
2024	5	16.5	0	0.9368907	0	1.9636004	0	1.871767	37.6059	-0.305667	0.456842	85.4833	0.865218	0	0.180796
2024	5	17	2	-9999	2	-9999	2	-9999	13.4974	-0.459	0.482768	86.22	0.812185	1	0.12782
2024	5	17.5	2	-9999	2	-9999	2	-9999	1.07178	-0.743333	0.492548	87.77	0.706019	1	0.0636398
2024	5	18	2	-9999	2	-9999	2	-9999	-0.652799	-1.41267	0.470546	91.1533	0.486252	1	0.0906825
2024	5	18.5	2	-9999	2	-9999	2	-9999	-1.21087	-1.947	0.474552	93.3333	0.352286	1	0.0319746
2024	5	19	2	-9999	2	-9999	2	-9999	-1.31352	-2.54933	0.497084	96.06	0.199123	1	0.046229
2024	5	19.5	2	-9999	2	-9999	2	-9999	-0.997505	-2.10567	0.464889	97.8567	0.11194	1	0.0441886
2024	5	20	2	-9999	1	-0.930015	1	1.51623	-0.282419	-2.83633	0.453792	98.0133	0.0982856	1	0.0456395
2024	5	20.5	2	-9999	2	-9999	2	-9999	-0.186358	-2.81467	0.41969	99.1733	0.0409633	1	0.0642131
2024	5	21	2	-9999	1	-0.065012	1	-1.698535	0.153527	-2.32867	0.379506	97.99	0.103258	1	0.0623064
2024	5	21.5	0	0.220983	0	-1.3569984	0	-5.45120401	-0.561156	-2.32533	0.342353	98.1167	0.0967752	0	0.0698506
2024	5	22	2	-9999	2	-9999	2	-9999	-2.01781	-2.61133	0.425851	99.8933	0.00536606	1	0.07283
2024	5	22.5	-9999	-9999	-9999	-9999	2	-9999	-1.69284	-4.23633	0.462093	98.3	0.0757398	1	0.051717
2024	5	23	-9999	-9999	-9999	-9999	2	-9999	-1.51321	-3.79067	0.437155	99.79	0.00967461	1	0.131276
2024	5	23.5	-9999	-9999	2	-9999	2	-9999	1.09714	-2.35233	0.261836	100	0	1	0.0490668
2024	6	0	-9999	-9999	2	-9999	2	-9999	0.516916	-2.19967	0.258542	100	0	1	0.0689248
2024	6	0.5	-9999	-9999	2	-9999	2	-9999	-0.272264	-2.71733	0.299428	99.9533	0.00232924	1	0.0696491
2024	6	1	2	-9999	-9999	-9999	2	-9999	-1.66874	-2.76333	0.39712	99.9733	0.00132645	1	0.0709657
2024	6	1.5	2	-9999	-9999	-9999	1	-1.207174	0.128583	-2.31833	0.36179	100	0	0	0.0741349
2024	6	2	2	-9999	-9999	-9999	2	-9999	-0.102364	-1.952	0.34683	97.2867	0.143328	1	0.106298
2024	6	2.5	2	-9999	0	3.333995	0	-3.9224658	-0.26522	-1.88367	0.354735	94.55	0.289343	0	0.128619
2024	6	3	0	0.462374	0	4.45913	0	-4.159355	-0.45025	-2.098	0.371651	95	0.261284	0	0.168831
2024	6	3.5	0	0.7757115	0	5.9902526	0	-3.3597311	-0.596158	-2.08867	0.386904	95.26	0.247868	0	0.261345
2024	6	4	0	0.6757947	0	4.7153783	0	-3.014494	-0.602933	-1.98467	0.390133	94.5767	0.285789	0	0.246123
2024	6	4.5	1	0.6943066	1	2.2996501	1	-1.134841	-0.528161	-1.89567	0.391492	94.26	0.30447	1	0.126413
2024	6	5	2	-9999	2	-9999	2	-9999	-0.400638	-1.87833	0.389472	95.3933	0.244667	1	0.0965192
2024	6	5.5	1	0.5808637	1	0.7193918	1	0.464961	-0.319409	-1.852	0.391152	95.6467	0.231661	1	0.0727215
2024	6	6	1	0.6499904	1	1.0121419	1	0.37335049	-0.286821	-1.84667	0.390129	95.7933	0.223945	1	0.072758
2024	6	6.5	1	0.47687417	1	1.4543772	1	-0.3397292	-0.353524	-1.83	0.391488	96.35	0.194549	1	0.0648351
2024	6	7	0	0.4536782	0	1.934054	0	-0.4452138	-0.41885	-1.878	0.391917	97.98	0.107288	0	0.0732076
2024	6	7.5	1	0.8587857	1	1.657838	1	1.0996628	-0.29593	-1.89967	0.393194	99.8733	0.00671687	1	0.0768562
2024	6	8	1	0.5887938	1	1.563469	1	1.125818	1.30559	-1.79367	0.390823	100	0	1	0.0725833
2024	6	8.5	1	0.6101657	1	1.476807	1	2.00171	5.16158	-1.58133	0.387346	100	0	1	0.111645
2024	6	9	0	1.1441576	0	2.498218	0	4.990594	17.4647	-1.339	0.376084	99.19	0.0447629	0	0.106878
2024	6	9.5	1	1.0041916	1	4.7577147	1	7.394026	24.248	-1.05567	0.37652	97.42	0.145573	1	0.121862
2024	6	10	0	0.8366753	0	7.211829	0	13.573186	48.6967	-0.676	0.347963	95.7233	0.248103	0	0.0848073
2024	6	10.5	0	0.4785193	0	8.869783	0	12.41942	44.5313	-0.178667	0.37407	94.9033	0.306591	0	0.157695
2024	6	11	2	-9999	2	-9999	2	-9999	47.2899	0.128333	0.396409	88.7367	0.692834	1	0.194877
2024	6	11.5	2	-9999	2	-9999	1	13.825499	65.9371	0.143333	0.422582	84.3467	0.963921	0	0.511079
2024	6	12	0	1.09376906	0	23.589841	0	36.229367	107.932	0.613667	0.416937	82.2407	1.1315	0	0.483422
2024	6	12.5	0	0.9570718	0	22.010594	0	59.725035	155.653	0.688667	0.388266	77.648	1.43185	0	0.42351
2024	6	13	0	1.3207461	0	21.115709	0	46.955901	116.165	0.861	0.442626	74.933	1.62587	0	0.489058
2024	6	13.5	0	1.3819385	0	21.7332782	0	56.5610485	140.472	0.831	0.443065	75.5973	1.57936	0	0.496753
2024	6	14	0	1.21034131	0	15.301918	0	33.172602	85.4557	0.557333	0.474406	75.172	1.57544	0	0.460895
2024	6	14.5	2	-9999	2	-9999	2	-9999	75.3816	0.116333	0.49297	75.5317	1.50379	0	0.509959
2024	6	15	0	1.5117629	0	14.80394	0	12.935864	44.1441	0.281	0.501285	70.8547	1.81276	0	0.498741
2024	6	15.5	0	1.4457144	0	27.844411	0	42.778495	118.51	-0.218333	0.458168	74.919	1.50441	0	0.592544
2024	6	16	2	-9999	2	-9999	1	16.676514	60.5311	-0.300333	0.494234	76.8977	1.37747	0	0.488998
2024	6	16.5	2	-9999	2	-9999	2	-9999	35.8473	-0.751333	0.485471	83.2983	0.963597	0	0.506659
2024	6	17	2	-9999	2	-9999	1	-6.897577	20.1592	-1.17867	0.48521	89.9033	0.564576	0	0.356733
2024	6	17.5	2	-9999	2	-9999	1	-9.192956	2.55058	-1.136	0.490277	90.4767	0.534186	0	0.241667
2024	6	18	2	-9999	2	-9999	1	-9.8997546	-0.473108	-1.07733	0.462327	86.68	0.750371	0	0.233877
2024	6	18.5	2	-9999	2	-9999	1	-16.752994	-0.591271	-1.41667	0.447252	87.9367	0.66286	0	0.34775
2024	6	19	2	-9999	2	-9999	1	-10.28993	-0.762419	-1.73	0.457907	90.9267	0.487198	0	0.241234
2024	6	19.5	2	-9999	2	-9999	1	-11.4619903	-0.974395	-1.71633	0.460208	88.3733	0.62493	0	0.218833
2024	6	20	0	0.5391108	0	5.186303	0	-10.2269499	-0.717123	-1.671	0.450901	84.3333	0.844896	0	0.256015
2024	6	20.5	0	0.60285757	0	12.887254	0	-15.54723639	-0.662123	-1.678	0.443195	83.14	0.908783	0	0.348065
2024	6	21	0	0.82661263	0	17.151439	0	-16.906836	-0.585019	-1.83467	0.439229	83.0667	0.902256	0	0.402931
2024	6	21.5	0	0.7329696	0	14.354246	0	-13.077438	-0.574696	-2.06033	0.439188	82.98	0.891889	0	0.391958
2024	6	22	0	0.65681037	0	10.4129211	0	-13.3162217	-0.942264	-2.10233	0.449204	83.0867	0.883552	0	0.3399
2024	6	22.5	0	0.50896067	0	9.441109	0	-11.6550075	-0.693516	-2.11167	0.443145	84.5733	0.805333	0	0.320118
2024	6	23	0	0.47596689	0	8.2363955	0	-9.66517827	-0.596967	-2.11367	0.436693	84.88	0.789207	0	0.302601
2024	6	23.5	0	0.6151478	0	9.541269	0	-8.6325583	-0.530583	-2.17167	0.435352	83.8033	0.841787	0	0.325897
2024	7	0	0	0.7738252	0	8.904054	0	-7.914831	-0.58745	-2.26633	0.439587	83.5067	0.851221	0	0.318902
2024	7	0.5	0	0.8306792	0	12.732234	0	-9.167416	-0.56793	-2.36567	0.443434	81.2	0.963157	0	0.33952
2024	7	1	0	0.5835872	0	11.94526918	0	-11.594549	-0.691425	-2.489	0.447403	81.9367	0.916994	0	0.375577
2024	7	1.5	0	0.603248948	0	10.5784907	0	-11.593354	-0.768301	-2.595	0.44671	83.21	0.845675	0	0.339152
2024	7	2	0	0.62017555	0	7.718216	0	-8.9267391	-0.718703	-2.63467	0.442226	81.91	0.908474	0	0.297479
2024	7	2.5	0	0.6296255	0	10.9153844	0	-8.3602836	-0.697814	-2.7	0.441736	81.5233	0.923401	0	0.277924
2024	7	3	0	0.6403902	0	3.532601	0	-5.053398	-0.743068	-2.671	0.440345	79.6623	1.0186	0	0.181387
2024	7	3.5	0	0.4740867	0	7.409081	0	-7.659878	-0.618769	-2.86833	0.439347	78.9073	1.04103	1	0.251662
2024	7	4	0	0.5637821	0	7.999731	0	-8.682051	-0.745009	-3.14567	0.436237	78.3767	1.0454	0	0.266535
2024	7	4.5	0	0.65247367	0	7.2558221	0	-5.49406	-0.737187	-3.29133	0.446124	78.9927	1.00464	0	0.220556
2024	7	5	0	0.6398779	0	5.1945634	0	-4.3396506	-0.753328	-3.24633	0.442207	79.3603	0.990378	0	0.168183
2024	7	5.5	0	0.6895704	0	7.3747604	0	-7.49779901	-0.626289	-3.24333	0.436249	79.5137	0.98324	0	0.198453
2024	7	6	0	0.5398567	0	6.3178494	0	-7.1245314	-0.750034	-3.25333	0.427387	79.0733	1.00362	0	0.210757
2024	7	6.5	0	0.61320537	0	7.3530142	0	-7.1502193	-0.71341	-3.299	0.422291	78.674	1.0193	0	0.224815
2024	7	7	0	0.5500947	0	4.523368	0	-5.491093	-0.783676	-3.43933	0.425558	78.5793	1.01314	0	0.176311
2024	7	7.5	0	0.59147189	0	3.65697	0	-5.5637212	-0.819574	-3.472	0.430238	76.665	1.10099	1	0.143464
2024	7	8	0	0.613192	0	2.9069942	0	-3.417756	1.1909	-3.50667	0.427514	77.47	1.06026	1	0.110306
2024	7	8.5	2	-9999	1	2.924208	1	-0.7454253	14.7636	-3.54967	0.419865	76.4357	1.10537	1	0.18604
2024	7	9	1	0.5415299	1	3.470784	1	0.969476	49.7691	-3.19367	0.42545	75.686	1.17128	1	0.183655
2024	7	9.5	0	0.9659693	0	8.160272	0	20.87881	153.397	-2.19267	0.551733	71.581	1.47472	1	0.0581866
2024	7	10	1	-0.3617798	1	15.6999168	1	63.323243	249.247	-2.004	0.572071	70.8473	1.53404	1	0.189321
2024	7	10.5	0	-0.02915919	0	23.069173	0	111.603486	344.648	-1.63	0.615319	70.1787	1.61311	0	0.174043
2024	7	11	0	0.9082675	0	23.456706	0	116.004127	362.9	-1.31733	0.732997	69.428	1.69219	0	0.21587
2024	7	11.5	0	0.5576944	0	26.1509202	0	145.805103	394.997	-0.794667	0.736256	67.5697	1.86514	0	0.222747
2024	7	12	0	0.57840344	0	23.1769678	0	153.899492	407.304	-0.456	0.725419	66.0147	2.00351	0	0.202861
2024	7	12.5	0	0.7819781	0	16.7105109	0	113.885762	346.52	-0.352667	0.793099	66.1433	2.01102	0	0.225148
2024	7	13	0	0.6708827	0	16.083779	0	94.026525	276.297	0.055	0.747411	65.4357	2.11484	0	0.239273
2024	7	13.5	0	0.4544223	0	19.421983	0	103.963197	279.045	0.232333	0.611243	65.548	2.13527	0	0.287564
2024	7	14	0	0.68290177	0	16.270515	0	87.09199925	246.501	0.235	0.556639	66.7687	2.06001	0	0.332591
2024	7	14.5	0	1.02837553	0	14.882908	0	69.0266836	206.324	0.221	0.550318	68.701	1.93826	0	0.362874
2024	7	15	0	1.06474513	0	10.314983	0	49.220048	173.185	0.0483333	0.539866	70.9837	1.77453	0	0.326832
2024	7	15.5	0	1.07013616	0	7.0796573	0	27.192415	122.813	-0.127333	0.544741	72.481	1.66161	0	0.352932
2024	7	16	0	1.09211904	0	6.368729	0	11.022739	83.2841	-0.329667	0.541565	75.474	1.45924	0	0.318074
2024	7	16.5	0	1.285527216	1	1.4305427	0	-7.645794	48.7294	-0.7	0.542512	77.227	1.31882	0	0.280038
2024	7	17	0	1.2914976	0	1.206154	0	-17.154746	16.4208	-0.952	0.543265	79.4477	1.16848	0	0.285497
2024	7	17.5	2	-9999	1	1.417726	0	-19.1810475	0.481872	-0.925333	0.52791	81.7367	1.04037	0	0.285412
2024	7	18	0	0.838633	0	0.687346	0	-13.98429144	-1.03674	-0.921667	0.488066	83.83	0.92137	0	0.263713
2024	7	18.5	1	0.7991003	2	-9999	1	-15.851055	-1.23936	-0.750333	0.476611	84.0067	0.922798	0	0.29813
2024	7	19	0	0.4113307	0	1.8579495	0	-17.01441	-1.24654	-0.653333	0.478331	83.4867	0.959579	0	0.341457
2024	7	19.5	0	0.9703986	0	4.1286162	0	-17.0552499	-1.02536	-0.647333	0.47298	82.98	0.989454	0	0.417656
2024	7	20	0	0.5148668	0	4.8885349	0	-14.83548637	-0.879773	-0.653	0.473752	82.8067	0.999117	0	0.416456
2024	7	20.5	2	-9999	0	3.9537318	0	-16.268494	-1.08228	-0.750333	0.481269	84.17	0.913374	0	0.411838
2024	7	21	0	0.7771484	0	2.5419461	0	-14.2113844	-1.01074	-0.792333	0.489417	84.5233	0.890249	0	0.339632
2024	7	21.5	0	0.6883769	0	1.3729122	0	-16.478504	-1.18229	-0.879333	0.496829	85.1833	0.846877	0	0.304858
2024	7	22	0	0.61570045	0	1.2746917	0	-15.6112065	-1.09132	-0.909333	0.495797	85.5	0.82696	0	0.283964
2024	7	22.5	0	0.6495964	0	1.0654912	0	-15.301812	-1.2265	-0.991333	0.496837	86.1233	0.786672	0	0.292215
2024	7	23	0	0.57315015	0	2.1021288	0	-14.9042063	-1.01988	-1.00167	0.492792	86.4967	0.764929	0	0.336566
2024	7	23.5	0	0.4639705	0	3.0271226	0	-8.243304	-0.672017	-0.912667	0.478047	86.4433	0.772971	0	0.340304
2024	8	0	0	0.63891605	0	3.8987095	0	-6.068957	-0.324631	-0.758667	0.462653	85.8733	0.814597	0	0.363775
2024	8	0.5	0	0.7721666	0	3.7798709	0	-6.3037111	-0.448832	-0.701	0.471652	85.5733	0.835409	0	0.398893
2024	8	1	0	0.71088355	0	3.4542824	0	-6.2582789	-0.401972	-0.647333	0.481137	85.8733	0.821251	0	0.373678
2024	8	1.5	0	0.7490799	0	4.2728812	0	-3.528607	-0.214452	-0.383333	0.478915	84.34	0.928096	0	0.413496
2024	8	2	0	0.7744303	0	5.9904394	0	-9.040961	-0.311149	-0.132667	0.4781	82.56	1.05262	0	0.465035
2024	8	2.5	0	0.8627865	0	7.2113899	0	-11.8851859	-0.356554	-0.181333	0.482728	82.7067	1.04008	0	0.4793
2024	8	3	0	0.88261502	0	5.6911926	0	-19.071479	-0.81843	-0.311667	0.496945	83.61	0.976445	0	0.421827
2024	8	3.5	0	0.8444204	0	3.8972781	0	-15.265812	-0.804638	0.098	0.51518	80.7547	1.18122	0	0.348731
2024	8	4	1	0.4781693	0	6.8273316	1	-8.290202	-0.319774	0.229333	0.482304	80.293	1.22114	0	0.419191
2024	8	4.5	2	-9999	2	-9999	1	-7.6274362	-0.217343	0.202	0.485497	84.23	0.975247	0	0.342013
2024	8	5	2	-9999	2	-9999	2	-9999	-0.509195	0.124333	0.496616	87.58	0.763761	0	0.384844
2024	8	5.5	2	-9999	2	-9999	2	-9999	-0.0635485	0.104	0.508293	88.2267	0.722927	0	0.40657
2024	8	6	2	-9999	-9999	-9999	2	-9999	-0.10629	0.111	0.510332	89.0633	0.671894	0	0.370383
2024	8	6.5	2	-9999	2	-9999	2	-9999	-0.263628	0.228667	0.512337	88.4767	0.714005	1	0.236544
2024	8	7	1	-0.2947003	2	-9999	0	-9.012707	-1.42395	0.313333	0.511438	86.89	0.817318	0	0.351121
2024	8	7.5	1	0.79359	2	-9999	0	-17.677549	-1.77671	0.0526667	0.510468	90.4767	0.582593	0	0.386237
2024	8	8	2	-9999	2	-9999	2	-9999	-0.696054	0.0396667	0.504945	90.3967	0.586933	0	0.314846
2024	8	8.5	2	-9999	2	-9999	1	-9.204809	3.94142	0.286333	0.506242	88.4233	0.720314	0	0.287448
2024	8	9	2	-9999	2	-9999	2	-9999	9.70522	0.112333	0.496288	92.5233	0.459373	1	0.299838
2024	8	9.5	2	-9999	2	-9999	1	31.327544	28.459	0.013	0.493165	95.54	0.272057	0	0.319293
2024	8	10	-9999	-9999	-9999	-9999	-9999	-9999	25.7991	0.265	0.499879	93.07	-9999	-9999	-9999
2024	8	10.5	-9999	-9999	-9999	-9999	-9999	-9999	58.0611	0.372333	0.489465	93.3433	-9999	-9999	-9999
2024	8	11	-9999	-9999	-9999	-9999	-9999	-9999	62.1281	0.329	0.481589	96.29	-9999	-9999	-9999
2024	8	11.5	-9999	-9999	-9999	-9999	-9999	-9999	75.1928	0.355	0.47631	98.1833	-9999	-9999	-9999
2024	8	12	-9999	-9999	-9999	-9999	-9999	-9999	90.7628	0.460667	0.474862	99.7833	-9999	-9999	-9999
2024	8	12.5	-9999	-9999	-9999	-9999	-9999	-9999	94.0871	0.417	0.491863	99.9	-9999	-9999	-9999
2024	8	13	-9999	-9999	-9999	-9999	-9999	-9999	83.871	0.414333	0.51634	99.9	-9999	-9999	-9999
2024	8	13.5	-9999	-9999	-9999	-9999	-9999	-9999	104.775	0.49	0.524659	99.9	-9999	-9999	-9999
2024	8	14	-9999	-9999	-9999	-9999	-9999	-9999	101.582	0.537667	0.533247	99.9	-9999	-9999	-9999
2024	8	14.5	-9999	-9999	-9999	-9999	-9999	-9999	107.58	0.534	0.540132	99.9	-9999	-9999	-9999
2024	8	15	-9999	-9999	-9999	-9999	-9999	-9999	71.5404	0.524	0.556986	99.9	-9999	-9999	-9999
2024	8	15.5	-9999	-9999	-9999	-9999	-9999	-9999	50.1208	0.603667	0.557986	99.9	-9999	-9999	-9999
2024	8	16	-9999	-9999	-9999	-9999	-9999	-9999	39.2781	0.544	0.557931	99.9	-9999	-9999	-9999
2024	8	16.5	-9999	-9999	-9999	-9999	-9999	-9999	28.5241	0.41	0.5635	99.9233	-9999	-9999	-9999
2024	8	17	-9999	-9999	-9999	-9999	-9999	-9999	14.0227	0.369	0.571695	99.9533	-9999	-9999	-9999
2024	8	17.5	-9999	-9999	-9999	-9999	-9999	-9999	3.56848	0.371333	0.569997	99.94	-9999	-9999	-9999
2024	8	18	-9999	-9999	-9999	-9999	-9999	-9999	-0.116531	0.336	0.561611	99.9467	-9999	-9999	-9999
2024	8	18.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.329916	0.326333	0.560189	99.9433	-9999	-9999	-9999
2024	8	19	-9999	-9999	-9999	-9999	-9999	-9999	-0.287416	0.313667	0.560538	99.96	-9999	-9999	-9999
2024	8	19.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.297174	0.337667	0.561962	99.9467	-9999	-9999	-9999
2024	8	20	2	-9999	-9999	-9999	2	-9999	-0.532254	0.344	0.563709	99.9467	0.00333236	0	0.254153
2024	8	20.5	2	-9999	-9999	-9999	2	-9999	-0.473382	0.324333	0.568823	99.9533	0.00291166	0	0.234077
2024	8	21	-9999	-9999	-9999	-9999	-9999	-9999	-0.451287	0.258667	0.570073	99.9733	-9999	-9999	-9999
2024	8	21.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.214272	0.191667	0.571718	99.9833	-9999	-9999	-9999
2024	8	22	-9999	-9999	-9999	-9999	-9999	-9999	-0.160805	0.170333	0.572826	99.9833	-9999	-9999	-9999
2024	8	22.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.150241	0.156	0.573937	99.97	-9999	-9999	-9999
2024	8	23	-9999	-9999	-9999	-9999	-9999	-9999	-0.117258	0.137	0.574221	99.9833	-9999	-9999	-9999
2024	8	23.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.0638704	0.093	0.577644	100	-9999	-9999	-9999
2024	9	0	-9999	-9999	-9999	-9999	-9999	-9999	-0.118064	0.063	0.579173	100	-9999	-9999	-9999
2024	9	0.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.27621	0.0753333	0.580211	100	-9999	-9999	-9999
2024	9	1	-9999	-9999	-9999	-9999	-9999	-9999	-0.317823	-0.917333	0.581462	98.5067	-9999	-9999	-9999
2024	9	1.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.409193	-1.526	0.581836	98.24	-9999	-9999	-9999
2024	9	2	-9999	-9999	-9999	-9999	-9999	-9999	-0.428318	-1.65467	0.557989	98.3433	-9999	-9999	-9999
2024	9	2.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.416397	-1.89333	0.573044	97.3967	-9999	-9999	-9999
2024	9	3	-9999	-9999	-9999	-9999	-9999	-9999	-0.537632	-2.43	0.580506	96.6067	-9999	-9999	-9999
2024	9	3.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.620796	-2.74767	0.587355	95.8633	-9999	-9999	-9999
2024	9	4	-9999	-9999	-9999	-9999	-9999	-9999	-0.513381	-3.02033	0.587998	95.13	-9999	-9999	-9999
2024	9	4.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.551952	-3.60333	0.584232	94.77	-9999	-9999	-9999
2024	9	5	-9999	-9999	-9999	-9999	-9999	-9999	-0.636335	-4.268	0.591389	94.1667	-9999	-9999	-9999
2024	9	5.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.530283	-4.83467	0.612546	93.87	-9999	-9999	-9999
2024	9	6	-9999	-9999	-9999	-9999	-9999	-9999	-0.545225	-5.475	0.612123	93.31	-9999	-9999	-9999
2024	9	6.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.550981	-5.95433	0.616606	92.37	-9999	-9999	-9999
2024	9	7	-9999	-9999	-9999	-9999	-9999	-9999	-0.551734	-6.25733	0.611372	91.7367	-9999	-9999	-9999
2024	9	7.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.392901	-6.39767	0.602752	91.24	-9999	-9999	-9999
2024	9	8	-9999	-9999	-9999	-9999	-9999	-9999	1.37109	-6.37933	0.587079	90.7033	-9999	-9999	-9999
2024	9	8.5	-9999	-9999	-9999	-9999	-9999	-9999	11.1574	-6.10767	0.576526	90.3933	-9999	-9999	-9999
2024	9	9	-9999	-9999	-9999	-9999	-9999	-9999	46.0528	-5.93667	0.54567	88.4533	-9999	-9999	-9999
2024	9	9.5	-9999	-9999	-9999	-9999	-9999	-9999	101.375	-6.245	0.538656	88.33	-9999	-9999	-9999
2024	9	10	-9999	-9999	-9999	-9999	-9999	-9999	122.085	-6.54867	0.561361	87.8933	-9999	-9999	-9999
2024	9	10.5	-9999	-9999	-9999	-9999	-9999	-9999	157.342	-6.706	0.577145	87.52	-9999	-9999	-9999
2024	9	11	-9999	-9999	-9999	-9999	-9999	-9999	152.429	-6.598	0.586964	86.07	-9999	-9999	-9999
2024	9	11.5	-9999	-9999	-9999	-9999	-9999	-9999	210.898	-6.43867	0.564373	86.22	-9999	-9999	-9999
2024	9	12	-9999	-9999	-9999	-9999	-9999	-9999	239.348	-6.21433	0.561107	85.04	-9999	-9999	-9999
2024	9	12.5	2	-9999	2	-9999	1	22.9899	294.272	-6.26667	0.552581	83.7867	0.619185	0	0.55137
2024	9	13	2	-9999	2	-9999	1	23.617976	331.325	-6.374	0.58184	82.41	0.666261	0	0.577101
2024	9	13.5	2	-9999	2	-9999	1	18.835133	284.393	-6.22567	0.62211	79.5457	0.783604	0	0.539274
2024	9	14	1	1.622542	0	43.911472	0	13.2648316	275.062	-6.17433	0.612585	75.845	0.929018	0	0.588949
2024	9	14.5	0	2.0504281	0	38.8042182	0	22.232166	405.24	-6.28867	0.622634	76.0237	0.914113	1	0.481355
2024	9	15	0	1.9844522	0	36.6422805	0	20.6142262	412.694	-6.35933	0.683443	75.8767	0.914753	0	0.473226
2024	9	15.5	2	-9999	2	-9999	2	-9999	292.895	-6.697	0.782797	76.9517	0.851638	0	0.523054
2024	9	16	0	1.8290498	0	22.62922565	0	-11.352842	213.864	-6.85333	0.761536	77.852	0.808593	0	0.506159
2024	9	16.5	0	2.0395244	0	8.486912	0	-19.552384	130.64	-7.19167	0.704166	78.6627	0.758954	0	0.416355
2024	9	17	-9999	-9999	-9999	-9999	-9999	-9999	59.1769	-8.03933	0.686931	80.4977	-9999	-9999	-9999
2024	9	17.5	-9999	-9999	-9999	-9999	-9999	-9999	3.84109	-9.121	0.703191	83.34	-9999	-9999	-9999
2024	9	18	-9999	-9999	-9999	-9999	-9999	-9999	-3.3941	-9.63567	0.669158	83.6567	-9999	-9999	-9999
2024	9	18.5	-9999	-9999	-9999	-9999	-9999	-9999	-3.74769	-9.90167	0.654349	82.8367	-9999	-9999	-9999
2024	9	19	-9999	-9999	-9999	-9999	-9999	-9999	-3.02892	-10.4973	0.593938	84.16	-9999	-9999	-9999
2024	9	19.5	-9999	-9999	-9999	-9999	-9999	-9999	-2.84941	-10.94	0.556317	85.9067	-9999	-9999	-9999
2024	9	20	-9999	-9999	-9999	-9999	-9999	-9999	-3.08248	-11.9933	0.548668	86.91	-9999	-9999	-9999
2024	9	20.5	-9999	-9999	-9999	-9999	-9999	-9999	-2.36764	-11.6323	0.580172	89.8567	-9999	-9999	-9999
2024	9	21	-9999	-9999	-9999	-9999	-9999	-9999	-1.40924	-13.1967	0.572455	88.51	-9999	-9999	-9999
2024	9	21.5	-9999	-9999	-9999	-9999	-9999	-9999	-1.79797	-13.1353	0.534548	89.1567	-9999	-9999	-9999
2024	9	22	-9999	-9999	-9999	-9999	-9999	-9999	-1.80368	-12.0207	0.473128	89.3667	-9999	-9999	-9999
2024	9	22.5	-9999	-9999	-9999	-9999	-9999	-9999	-2.23739	-12.3	0.477108	88.4633	-9999	-9999	-9999
2024	9	23	0	1.07571	0	-2.02545	0	-6.86674	-1.85591	-12.7643	0.473968	88.1067	0.272364	1	0.0616609
2024	9	23.5	2	-9999	2	-9999	2	-9999	-1.6686	-12.5467	0.464943	88.7733	0.261661	2	-9999
2024	10	0	2	-9999	2	-9999	2	-9999	-0.607509	-12.6193	0.475615	89.47	0.243987	1	0.066825
2024	10	0.5	2	-9999	2	-9999	2	-9999	-0.611304	-12.6337	0.450544	88.22	0.272635	2	-9999
2024	10	1	2	-9999	2	-9999	2	-9999	-0.0928414	-12.138	0.415776	89.0267	0.264324	1	0.0612837
2024	10	1.5	2	-9999	2	-9999	2	-9999	0.430048	-10.866	0.398726	89.8833	0.269807	1	0.0656813
2024	10	2	2	-9999	2	-9999	2	-9999	0.564446	-10.0887	0.343714	90.2367	0.276948	1	0.112738
2024	10	2.5	2	-9999	1	6.825526	1	8.44935	0.646802	-9.46567	0.34576	90.22	0.291393	0	0.134984
2024	10	3	1	1.039443	2	-9999	1	-6.203504	-1.07782	-9.94767	0.373874	89.3867	0.304433	0	0.151991
2024	10	3.5	1	0.6098728	0	-1.8157861	0	-7.4748693	-2.7441	-10.002	0.467427	90.23	0.279043	0	0.0856474
2024	10	4	2	-9999	2	-9999	1	-9.77063	-0.454873	-9.18733	0.456536	88.74	0.342906	0	0.171357
2024	10	4.5	0	0.912187	1	-3.4460964	0	-9.9658333	-1.1718	-9.13933	0.41404	87.4567	0.383429	0	0.187357
2024	10	5	0	0.691	0	-2.016247	0	-14.292126	-2.07412	-9.55233	0.435051	86.7067	0.39338	0	0.196797
2024	10	5.5	0	1.0813467	0	-5.372357	0	-20.906074	-2.91753	-9.96467	0.476734	86.4467	0.388243	0	0.200906
