"Intervals","days","Tair_mean","Tsoil_mean","RH_mean","VPD_mean","GR_mean","Rn_mean","PAR_mean","SWC_mean","H_f_mean","H_fqc_mean","LE_f_mean","LE_fqc_mean","ET_f_mean","ET_fqc_mean","NEE_uStar_f_mean","NEE_uStar_fqc_mean","GPP_uStar_f_mean","GPP_DT_uStar_mean","Reco_uStar_mean","Reco_DT_uStar_mean","H_fsd_mean","LE_fsd_mean","NEE_uStar_fsd_mean","Rg_fsd_mean","Tair_fsd_mean","Tsoil_fsd_mean","VPD_fsd_mean","ET_fsd_mean","Reco_DT_uStar_SD_mean","GPP_DT_uStar_SD_mean","P_sum","GR_sum","Rn_sum","PAR_sum","H_f_sum","LE_f_sum","ET_f_sum","NEP_uStar_f_sum","GPP_uStar_f_sum","GPP_DT_uStar_sum","Reco_uStar_sum","Reco_DT_uStar_sum","H_fsd_sum","LE_fsd_sum","NEP_uStar_fsd_sum","Rg_fsd_sum","Tair_fsd_sum","Tsoil_fsd_sum","VPD_fsd_sum","ET_fsd_sum","Reco_DT_uStar_SD_sum","GPP_DT_uStar_SD_sum","bowen_ratio_f","evaporative_fraction","closure_fraction","CUP","GSL","H_orig","LE_orig","NEE_uStar_orig"
"-","-","C","C","%","Pa","W+1m-2","W+1m-2","umol+1m-2s-1","m3 m-3","W+1m-2","-","W+1m-2","-","mm hour-1","-","umol+1s-1m-2","-","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","W+1m-2","W+1m-2","umol+1s-1m-2","-","C","C","hPa","mm hour-1","umol+1s-1m-2","umol+1s-1m-2","mm day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","C day-1","C day-1","hPa day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","-","-","-","days day-1","days day-1","%","%","%"
"2024-04-27",1,13.8969,12.668,82.1185,3.07946,170.61,94.2365,376.293,0.453104,9.83346,0.0833333,66.6359,0.166667,5407.17,0.166667,-1.06274,0.208333,6.60183,7.54278,5.53909,7.3117,9.40007,15.3853,0.879057,15.0952,5.25855,1.05836,2.86127,1247.27,0.299126,0.261694,4.572,14.7407,8.14204,7.11416,0.849611,5.75734,129772,1.10185,6.84477,7.82035,5.74293,7.58077,0.812166,1.32929,0.911406,1.30423,252.41,50.8013,137.341,29934.6,0.310134,0.271324,0.14757,0.871407,0.811462,1,1,91.7,83.3,79.2
"2024-04-28",1,14.1196,13.0245,89.8715,1.73681,121.102,65.0973,258.371,0.483842,-5.28267,0.125,70.3441,0.291667,5712.13,0.291667,-0.0466153,0.395833,5.8292,6.17558,5.78258,7.24246,9.69484,16.7571,1.15016,15.2763,4.53681,0.942707,2.98121,1359.15,0.395827,0.339408,12.192,10.4632,5.62441,4.88475,-0.456422,6.07773,137091,0.0483308,6.04371,6.40284,5.99538,7.50899,0.837634,1.44781,1.19249,1.31987,217.767,45.2499,143.098,32619.6,0.410394,0.351898,-0.0750975,1.0812,0.999449,1,1,87.5,70.8,60.4
"2024-04-29",1,12.9179,12.8395,68.0651,5.93988,313.974,174.756,669.635,0.482165,40.6863,0.0833333,134.663,0.125,10938.1,0.125,-5.87321,0.291667,11.6359,11.5858,5.76265,6.04856,13.6407,21.3171,1.09962,13.5494,4.0229,1.02879,2.89316,1733.21,0.416206,0.484308,0,27.1274,15.099,12.6601,3.5153,11.6349,262514,6.08935,12.0641,12.0122,5.97471,6.27115,1.17855,1.8418,1.14009,1.17067,193.099,49.3821,138.872,41597.1,0.431522,0.502131,0.302135,0.767969,1.00339,1,1,91.7,87.5,70.8
"2024-04-30",1,17.7319,13.071,64.9756,9.30726,222.173,128.679,480.603,0.472767,-25.7438,0.3125,142.376,0.354167,11645.2,0.354167,-3.20383,0.520833,9.11231,9.27796,5.90848,5.88731,20.0192,26.0227,1.35486,18.0947,4.20271,0.982204,2.8537,2125.57,0.297989,0.54018,0,19.1958,11.1179,9.08624,-2.22427,12.3013,279485,3.32173,9.44764,9.61938,6.12591,6.10396,1.72966,2.24836,1.40471,1.56338,201.73,47.1458,136.977,51013.7,0.308955,0.560058,-0.180815,1.22073,0.906381,1,1,72.9,68.8,52.1
"2024-05-01",1,13.0649,12.2474,68.8412,5.3396,124.918,69.0038,277.823,0.464317,-17.4104,0.166667,73.2498,0.25,5942.38,0.25,-1.63559,0.395833,7.10993,7.38808,5.47435,6.52251,11.9651,18.874,1.26971,14.7825,4.19841,0.821169,2.965,1530.5,0.278924,0.339719,0.508,10.7929,5.96193,5.2525,-1.50426,6.32878,142617,1.69578,7.37158,7.65996,5.67581,6.76254,1.03379,1.63071,1.31644,1.27721,201.524,39.4161,142.32,36732,0.289189,0.352221,-0.237686,1.31179,0.809222,1,1,83.3,75,60.4
"2024-05-02",1,12.2021,12.112,82.4766,-9999,154.697,91.2995,313.096,0.491781,13.9391,0.375,65.7673,0.395833,5329.89,0.395833,-2.54638,0.520833,7.96646,8.75838,5.42007,6.66699,13.3337,21.2649,1.68827,12.2849,4.24101,0.743257,3.07189,1724.43,0.298205,0.33871,15.748,13.3658,7.88828,5.91937,1.20434,5.68229,127917,2.64009,8.25962,9.08069,5.61953,6.91234,1.15203,1.83729,1.7504,1.06142,203.569,35.6764,147.45,41386.3,0.309179,0.351175,0.211945,0.82512,0.873021,1,1,62.5,60.4,47.9
"2024-05-03",1,14.3504,11.8871,68.312,7.09575,247.65,156.182,490.188,0.480039,-3.63986,0.291667,141.558,0.375,11523.1,0.375,-6.75185,0.416667,12.0935,11.245,5.34169,5.74495,18.6278,29.5806,1.32949,21.611,4.31555,0.86134,3.24904,2408.74,0.288557,0.32646,11.176,21.3969,13.4941,9.26746,-0.314484,12.2306,276554,7.00032,12.5386,11.6589,5.53826,5.95637,1.60944,2.55576,1.37841,1.86719,207.146,41.3443,155.954,57809.8,0.299175,0.338474,-0.0257129,1.02639,0.883058,1,1,70.8,62.5,60.4
"2024-05-04",1,11.5256,12.6485,73.6434,-9999,249.385,156.664,514.301,0.550047,40.5453,0.208333,110.684,0.25,8961.95,0.25,-5.1858,0.375,10.9012,10.6971,5.71544,5.46945,11.7833,16.0976,1.23047,13.6747,4.45594,0.717052,3.37612,1304,0.303295,0.424576,12.192,21.5468,13.5358,9.72333,3.50311,9.56307,215087,5.37664,11.3024,11.0907,5.92577,5.67072,1.01808,1.39083,1.27576,1.18149,213.885,34.4185,162.054,31296.1,0.314456,0.440201,0.366317,0.731895,0.965306,1,1,79.2,75,62.5
"2024-05-05",1,12.2755,11.7711,70.1893,5.56872,265.355,151.031,563.298,0.534634,8.87557,0.25,124.067,0.291667,10075.2,0.291667,-6.54139,0.3125,11.8714,11.2303,5.33003,4.665,13.5213,24.6251,1.42981,11.9638,4.93925,0.842476,3.94007,1999.65,0.297684,0.406087,0,22.9266,13.0491,10.6497,0.766849,10.7194,241805,6.78212,12.3083,11.6436,5.52617,4.83668,1.16824,2.12761,1.48242,1.03368,237.084,40.4389,189.123,47991.6,0.308639,0.421031,0.0715385,0.933238,0.880233,1,1,75,70.8,68.8
"2024-05-06",1,15.3064,12.752,87.7515,-9999,86.5729,56.5321,201.422,0.535667,-13.503,0.125,75.3336,0.229167,6123.42,0.229167,-0.978149,0.270833,6.88613,5.139,5.90798,5.28717,11.7806,31.4742,2.35098,8.03427,4.75658,0.818823,3.40556,2559.87,0.206423,0.189505,17.78,7.4799,4.88437,3.80807,-1.16666,6.50883,146962,1.01414,7.13954,5.32812,6.12539,5.48174,1.01784,2.71937,2.4375,0.694161,228.316,39.3035,163.467,61436.8,0.214019,0.196479,-0.179243,1.21839,1.09373,1,1,87.5,77.1,72.9
"2024-05-07",1,17.0949,13.3819,53.8382,10.7536,303.479,171.542,629.337,0.550724,-16.795,0.125,196.079,0.208333,15985,0.208333,-4.63688,0.270833,11.0093,11.9052,6.37237,6.27127,15.0491,28.3471,1.19649,17.3378,4.56447,0.925257,3.70985,2310.12,0.205718,0.199052,0,26.2206,14.8212,11.8982,-1.45109,16.9412,383641,4.80752,11.4144,12.3433,6.60687,6.50205,1.30024,2.44919,1.24052,1.49798,219.094,44.4123,178.073,55442.8,0.213289,0.206377,-0.0856545,1.09368,1.04513,1,1,87.5,83.3,72.9
"2024-05-08",1,18.6028,14.2177,45.924,13.0754,278.585,160.211,578.114,0.536424,-34.1315,0.125,190.567,0.208333,15560.3,0.208333,-4.17709,0.1875,11.2729,10.9854,7.09583,7.05057,14.8144,34.3324,1.09149,16.0607,4.53167,1.03719,3.60142,2803.49,0.204252,0.155854,1.016,24.0698,13.8423,10.9298,-2.94896,16.465,373448,4.33081,11.6878,11.3897,7.35696,7.31003,1.27997,2.96632,1.13165,1.38765,217.52,49.7851,172.868,67283.8,0.211769,0.161589,-0.179105,1.21818,0.976433,1,1,87.5,81.2,81.2
"2024-05-09",1,14.9021,13.9258,64.1497,7.23773,301.63,169.009,627.822,0.525535,28.2262,0.0833333,132.035,0.0833333,10749,0.0833333,-5.69751,0.3125,12.8537,12.0459,7.1562,6.43023,13.2133,21.0215,1.43032,15.1261,4.65655,1.07921,3.80348,1710.13,0.214996,0.186363,0,26.0608,14.6024,11.8695,2.43874,11.4078,257976,5.90718,13.3267,12.4892,7.41955,6.66686,1.14163,1.81626,1.48295,1.3069,223.515,51.8019,182.567,41043.2,0.222908,0.193221,0.213778,0.823874,0.948237,1,1,91.7,91.7,68.8
"2024-05-10",1,17.0166,13.6781,53.5263,11.6233,294.156,162.484,601.541,0.513293,-1.66976,0.166667,159.336,0.125,13020,0.125,-5.14403,0.4375,12.3979,11.5916,7.25388,6.45262,14.6322,26.6098,1.75479,18.1359,4.67779,1.2463,3.96751,2172.93,0.236156,0.281697,0,25.4151,14.0387,11.3727,-0.144267,13.7666,312479,5.33333,12.8542,12.0182,7.52083,6.69008,1.26422,2.29909,1.81937,1.56694,224.534,59.8223,190.44,52150.2,0.244846,0.292064,-0.0104795,1.01059,0.970347,1,1,83.3,87.5,56.2
"2024-05-11",1,19.054,13.7088,45.1101,15.6913,317.173,183.804,660.095,0.498649,0.466742,0.25,178.559,0.270833,14622.3,0.270833,-4.86841,0.541667,12.4085,12.3468,7.54009,7.18621,15.9894,22.396,1.68164,13.2773,4.66607,1.40192,3.97403,1832.04,0.267384,0.321053,0,27.4037,15.8807,12.4797,0.0403265,15.4275,350936,5.04757,12.8651,12.8011,7.81756,7.45066,1.38149,1.93501,1.74352,1.14716,223.971,67.2921,190.754,43969.1,0.277223,0.332868,0.00261393,0.997393,0.974006,1,1,75,72.9,45.8
"2024-05-12",1,19.6734,14.5659,62.0968,-9999,194.155,122.982,422.005,0.487146,-20.2211,0.229167,123.647,0.3125,10117.4,0.3125,-1.8554,0.5625,10.2015,9.80887,8.34611,8.97184,15.0051,29.2077,2.25613,16.5902,4.40425,1.2926,3.85124,2384.65,0.632978,0.630058,5.842,16.775,10.6256,7.97839,-1.7471,10.6831,242817,1.92368,10.5769,10.1698,8.65325,9.302,1.29644,2.52355,2.33915,1.43339,211.404,62.0447,184.86,57231.6,0.656272,0.653245,-0.163539,1.19551,0.840986,1,1,77.1,68.8,43.8
"2024-05-13",1,15.9177,14.9885,82.5244,3.71,148.151,76.7476,314.515,0.481432,0.243142,0.3125,61.033,0.3125,4966.79,0.3125,0.285676,0.520833,8.38957,10.0225,8.67525,11.0216,12.3823,21.7573,1.80212,14.5382,4.46651,1.0297,3.98669,1769.26,0.649986,0.708942,0.508,12.8003,6.63099,5.94619,0.0210075,5.27326,119203,-0.296189,8.69831,10.3913,8.9945,11.4272,1.06983,1.87983,1.86843,1.2561,214.393,49.4256,191.361,42462.3,0.673905,0.735031,0.00398378,0.996032,0.798412,0,1,68.8,68.8,47.9
"2024-05-14",1,17.2614,14.985,56.5384,11.0045,329.123,180.119,673.103,0.47403,14.6929,0.145833,128.629,0.125,10502.9,0.125,-3.63047,0.3125,12.1859,14.2551,8.55546,11.1988,13.8625,27.7896,1.34258,13.4332,4.30622,1.22002,3.90669,2268.8,0.461776,0.199691,0,28.4362,15.5622,12.7256,1.26947,11.1135,252070,3.76407,12.6344,14.7797,8.8703,11.6109,1.19772,2.40102,1.39199,1.16063,206.698,58.5612,187.521,54451.2,0.47877,0.207039,0.114227,0.897483,0.795706,1,1,85.4,87.5,68.8
"2024-05-15",1,18.1959,15.4248,79.239,5.05994,180.396,100.819,392.859,0.466315,1.20054,0.125,86.1078,0.1875,7026.21,0.1875,-1.47857,0.291667,10.1387,9.71559,8.66012,9.57767,11.4142,17.2225,1.37255,16.3257,4.5328,1.08249,4.08406,1403.57,0.351642,0.182918,9.652,15.5862,8.71079,7.42735,0.103726,7.43971,168629,1.53298,10.5118,10.0731,8.97882,9.93013,0.986186,1.48803,1.42306,1.41054,217.574,51.9597,196.035,33685.8,0.364583,0.18965,0.0139422,0.986249,0.865988,1,1,87.5,81.2,70.8
"2024-05-16",1,18.7233,16.3918,61.6286,10.7002,333.182,187.36,696.654,0.461923,18.707,0.0416667,163.558,0.125,13367.1,0.125,-2.52479,0.333333,11.7293,11.7525,9.20451,8.96746,13.8754,20.5529,1.33546,13.8512,4.26246,1.33217,3.88416,1678.46,0.275966,0.194186,0,28.787,16.1879,13.1709,1.61628,14.1314,320811,2.6177,12.1609,12.185,9.54323,9.29746,1.19883,1.77577,1.38461,1.19675,204.598,63.9439,186.44,40283,0.286122,0.201332,0.114375,0.897364,0.972808,1,1,95.8,87.5,66.7
"2024-05-17",1,21.8177,16.4661,53.5032,15.2047,333.503,190.687,698.873,0.452164,-20.7917,0.0833333,203.661,0.0833333,16710.5,0.0833333,-2.27432,0.229167,11.2988,11.4737,9.02448,9.00256,12.9857,19.6805,1.21844,13.2091,4.32769,1.24957,3.98158,1612.21,0.308634,0.260123,0,28.8146,16.4753,13.2128,-1.7964,17.5963,401053,2.35802,11.7146,11.8959,9.35658,9.33385,1.12196,1.7004,1.26328,1.14126,207.729,59.9794,191.116,38693.1,0.319991,0.269695,-0.10209,1.1137,0.959002,1,1,91.7,91.7,77.1
"2024-05-18",1,22.3119,17.4475,49.7783,14.7758,330.962,190.305,698.448,0.440373,-1.32586,0.0416667,173.724,0.0416667,14226.1,0.0416667,-2.64146,0.0208333,12.0448,11.5845,9.40329,9.73149,16.7563,24.7682,1.01161,13.6211,4.25517,1.22812,3.91036,2028.19,0.208518,0.172723,0,28.5951,16.4423,13.2048,-0.114554,15.0098,341426,2.73867,12.488,12.0108,9.74933,10.0896,1.44774,2.13997,1.04884,1.17686,204.248,58.95,187.697,48676.7,0.216192,0.179079,-0.00763199,1.00769,0.905906,1,1,95.8,95.8,97.9
"2024-05-19",1,16.088,15.5185,70.2989,5.58552,83.6714,40.4884,187.14,0.433549,-29.8161,0.354167,59.4545,0.4375,4830.89,0.4375,4.21728,0.604167,3.55721,5.46211,7.77449,9.47628,10.7527,16.5679,1.41357,11.509,4.41956,0.98241,3.56052,1345.55,0.320355,0.272867,6.604,7.22921,3.4982,3.53805,-2.57611,5.13687,115941,-4.37247,3.68811,5.66312,8.06059,9.82501,0.929034,1.43146,1.46559,0.994382,212.139,47.1557,170.905,32293.1,0.332144,0.282909,-0.501494,2.006,0.732023,0,1,64.6,56.2,39.6
"2024-05-20",1,21.6295,17.1122,73.1622,-9999,295.069,195.046,676.254,0.443626,14.7873,0.291667,144.17,0.375,11814.2,0.375,-0.83926,0.416667,9.46544,11.1,8.62618,10.0252,18.8959,30.8809,1.28986,14.4056,4.27561,0.89868,3.72157,2532.53,0.410303,0.357806,27.178,25.4939,16.852,12.7852,1.27762,12.4563,283541,0.870145,9.81377,11.5085,8.94362,10.3941,1.6326,2.66811,1.33733,1.24465,205.229,43.1366,178.635,60780.7,0.425402,0.370973,0.102568,0.906973,0.814975,1,1,70.8,62.5,58.3
"2024-05-21",1,16.7723,16.7769,87.8101,-9999,133.604,80.5923,268.137,0.603209,-19.0105,0.395833,86.3054,0.395833,7012.55,0.395833,2.05777,0.458333,6.20879,6.77345,8.26656,9.27117,9.70869,18.2409,1.23494,18.3474,4.36992,1.01834,3.88224,1481.3,0.422929,0.285832,37.338,11.5434,6.96318,5.06937,-1.64251,7.45678,168301,-2.1335,6.43727,7.02271,8.57077,9.61235,0.838831,1.57602,1.28039,1.58522,209.756,48.8803,186.348,35551.1,0.438493,0.29635,-0.22027,1.2825,0.835003,0,1,60.4,60.4,54.2
"2024-05-22",1,17.2134,16.7935,63.4688,8.4485,299.21,170.226,583.915,0.583255,19.9476,0.229167,145.006,0.25,11819,0.25,-3.28442,0.375,11.5398,11.0902,8.25535,9.10297,13.1168,19.7783,1.0925,16.5062,4.20887,1.00911,3.84493,1611.77,0.409285,0.338914,0,25.8518,14.7075,11.0394,1.72347,12.5285,283655,3.40529,11.9644,11.4983,8.55915,9.43796,1.13329,1.70885,1.1327,1.42614,202.026,48.4372,184.557,38682.5,0.424346,0.351386,0.137564,0.879072,0.969029,1,1,77.1,75,62.5
"2024-05-23",1,20.7358,16.9997,58.2038,12.2488,324.852,194.377,685.503,0.563283,-23.1691,0.125,203.737,0.1875,16671.3,0.1875,-2.2405,0.25,10.5774,11.7924,8.33688,9.52577,14.2824,21.8981,0.991924,14.2907,4.12261,0.867378,3.87119,1791.87,0.347573,0.278653,0,28.0672,16.7942,12.9601,-2.00181,17.6029,400111,2.32295,10.9666,12.2264,8.64367,9.87631,1.234,1.89199,1.02843,1.23472,197.885,41.6341,185.817,43004.8,0.360364,0.288907,-0.11372,1.12831,0.928957,1,1,87.5,81.2,75
"2024-05-24",1,16.8772,17.498,67.6957,-9999,344.352,206.613,734.631,0.589787,33.824,0.291667,174.415,0.3125,14193.5,0.3125,-2.61202,0.375,11.2006,12.1218,8.58861,9.73606,12.6324,21.5999,1.08992,13.9558,4.01937,0.955267,3.83141,1756.09,0.414623,0.392786,17.526,29.752,17.8513,13.8889,2.92239,15.0695,340644,2.70814,11.6128,12.5678,8.90467,10.0943,1.09144,1.86623,1.13003,1.20578,192.93,45.8528,183.908,42146.2,0.429882,0.40724,0.193928,0.837571,1.00787,1,1,70.8,68.8,62.5
"2024-05-25",1,19.448,16.6365,54.3649,-9999,303.352,179.135,636.899,0.566776,-31.0723,0.1875,205.317,0.25,16790.7,0.25,-2.71804,0.333333,10.7493,11.0739,8.03124,8.74029,16.1802,27.9774,1.08745,14.0439,3.88124,0.757283,3.86173,2288.79,0.412837,0.362239,0,26.2096,15.4772,12.0412,-2.68465,17.7394,402976,2.81806,11.1449,11.4814,8.32679,9.06193,1.39797,2.41725,1.12747,1.21339,186.3,36.3496,185.363,54931,0.428029,0.375569,-0.151338,1.17833,0.972703,1,1,81.2,75,66.7
"2024-05-26",1,21.0942,18.1314,61.0131,-9999,310.381,184.812,686.034,0.555396,2.70598,0.145833,157.999,0.125,12925.2,0.125,-2.07603,0.1875,11.0679,11.017,8.99188,9.06171,15.2357,23.2902,0.877773,15.1648,3.88618,1.0497,3.76777,1904.24,0.46052,0.387447,0,26.8169,15.9677,12.9701,0.233796,13.6511,310204,2.15242,11.4752,11.4224,9.32278,9.39518,1.31636,2.01227,0.910075,1.31024,186.537,50.3856,180.853,45701.7,0.477467,0.401705,0.0171265,0.983162,0.869561,1,1,85.4,87.5,81.2
"2024-05-27",1,20.1103,17.924,50.4828,13.7379,332.596,191.349,718.573,0.543099,-2.67924,0.0625,191.455,0.0416667,15665,0.0416667,-2.37923,0.229167,11.206,10.9295,8.82678,8.49908,13.4084,19.5586,0.99976,14.2819,3.85629,0.88167,3.72328,1598.15,0.46612,0.41102,0,28.7363,16.5326,13.5853,-0.231486,16.5418,375961,2.46678,11.6184,11.3317,9.1516,8.81185,1.15848,1.68987,1.03655,1.23396,185.102,42.3202,178.717,38355.7,0.483273,0.426145,-0.013994,1.01419,0.986553,1,1,93.8,95.8,77.1
"2024-05-28",1,20.048,17.4224,49.7948,14.2409,327.429,189.789,714.616,0.524479,4.19017,0.166667,173.911,0.145833,14238.1,0.145833,-2.63869,0.4375,11.1612,11.1141,8.5225,8.58206,14.4115,24.2749,1.26848,15.1496,3.90366,0.982272,3.67961,1986.32,0.400309,0.354981,0,28.2899,16.3978,13.5105,0.362031,15.0259,341713,2.7358,11.5719,11.5231,8.83612,8.89787,1.24515,2.09735,1.31516,1.30893,187.376,47.1491,176.621,47671.6,0.41504,0.368045,0.0240938,0.976473,0.938414,1,1,83.3,85.4,56.2
"2024-05-29",1,20.1032,17.5997,51.7806,13.067,335.959,193.542,723.213,0.501604,7.83519,0.0833333,171.142,0.0833333,13997.5,0.0833333,-2.55844,0.208333,11.4668,11.9763,8.90833,9.70827,13.9104,22.4622,0.989702,13.2686,3.88044,1.04708,3.60982,1837.2,0.360044,0.268979,0,29.0269,16.7221,13.673,0.67696,14.7867,335940,2.65259,11.8887,12.417,9.23615,10.0655,1.20185,1.94073,1.02612,1.14641,186.261,50.2599,173.272,44092.7,0.373294,0.278878,0.0457817,0.956223,0.924746,1,1,91.7,91.7,79.2
"2024-05-30",1,19.0495,17.6203,74.1981,-9999,129.348,62.1254,284.477,0.512751,-25.0038,0.1875,77.0923,0.229167,6286.51,0.229167,1.20966,0.208333,8.00025,8.71232,9.20991,11.3038,11.2449,16.2613,1.23018,11.8338,4.07146,1.11838,3.79228,1325.23,0.295944,0.194801,27.686,11.1757,5.36763,5.3783,-2.16033,6.66078,150876,-1.25417,8.29466,9.03294,9.54883,11.7197,0.971562,1.40497,1.27545,1.02244,195.43,53.6823,182.029,31805.4,0.306835,0.201969,-0.324336,1.48002,0.838442,0,1,81.2,77.1,79.2
"2024-05-31",1,18.2069,17.6431,89.6526,2.49617,109.456,66.7962,259.939,0.557956,-6.34494,0.208333,65.9157,0.229167,5372.1,0.229167,3.17085,0.458333,6.39144,8.90598,9.56228,13.3023,9.08767,16.5214,1.64743,10.6215,3.90317,0.944897,3.80676,1345.54,0.344345,0.280236,5.08,9.45697,5.77119,4.91437,-0.548203,5.69512,128930,-3.28753,6.62664,9.23372,9.91418,13.7919,0.785175,1.42745,1.70805,0.917695,187.352,45.3551,182.725,32293.1,0.357017,0.290549,-0.0962584,1.10651,0.891829,0,1,79.2,77.1,54.2
"2024-06-01",1,19.8444,18.7691,78.2027,-9999,290.631,185.948,625.584,0.570991,28.5236,0.395833,118.447,0.395833,9671.76,0.395833,-0.274747,0.5,11.1112,14.0976,10.8365,14.5492,11.5055,22.4356,1.20021,15.403,3.5994,1.08154,4.1007,1831.69,0.919163,0.680794,0,25.1105,16.0659,11.8272,2.46444,10.2338,232122,0.284857,11.5201,14.6164,11.2353,15.0846,0.994074,1.93844,1.24438,1.33082,172.771,51.9141,196.833,43960.5,0.952988,0.705847,0.240812,0.805924,0.790386,1,1,60.4,60.4,50
"2024-06-02",1,21.8243,19.0867,79.8917,-9999,197.536,120.764,431.113,0.589743,-14.4454,0.145833,114.987,0.25,9406.28,0.25,1.23146,0.291667,10.2436,11.0683,11.4751,13.6256,10.3418,16.7561,1.1498,16.5118,3.67375,0.957333,4.0421,1370.49,0.740147,0.466767,16.764,17.0671,10.434,8.15058,-1.24809,9.93491,225751,-1.27677,10.6206,11.4756,11.8974,14.127,0.893528,1.44773,1.19211,1.42662,176.34,45.952,194.021,32891.7,0.767384,0.483944,-0.125626,1.14368,0.832546,0,1,85.4,75,70.8
"2024-06-03",1,22.8875,20.6435,73.2125,-9999,314.65,197.262,672.472,0.590917,7.45965,0.229167,168.485,0.229167,13815.6,0.229167,1.60899,0.270833,11.7121,12.9016,13.3211,13.3339,13.0853,26.2823,1.36238,13.2377,3.56775,1.08288,4.10065,2155.89,1.23402,0.839725,1.524,27.1858,17.0434,12.7137,0.644514,14.5571,331573,-1.6682,12.1431,13.3764,13.8114,13.8246,1.13057,2.27079,1.41252,1.14374,171.252,51.9781,196.831,51741.4,1.27943,0.870627,0.0442748,0.957602,0.891934,0,1,77.1,77.1,72.9
"2024-06-04",1,21.1874,20.4543,73.7513,7.44944,196.472,108.567,421.031,0.584887,-4.78546,0.208333,115.416,0.25,9443.73,0.25,0.824085,0.3125,12.7032,10.322,13.5273,11.8853,11.2484,17.6405,1.33357,13.7753,3.81401,1.05876,4.38797,1442.01,1.13853,0.807756,0,16.9752,9.38017,7.95997,-0.413464,9.97194,226650,-0.854411,13.1707,10.7018,14.0251,12.3227,0.971864,1.52414,1.38264,1.19019,183.072,50.8207,210.622,34608.1,1.18043,0.837482,-0.0414627,1.04326,1.01901,0,1,79.2,75,68.8
"2024-06-05",1,21.4111,19.3244,55.7716,-9999,347.048,209.786,734.388,0.574532,6.05689,0.291667,218.946,0.25,17965,0.25,-1.29934,0.604167,13.556,11.1881,12.2567,10.1829,14.0715,29.3338,1.24265,13.6884,3.77103,0.935485,4.54252,2408.18,0.968332,0.896422,0,29.9849,18.1255,13.8843,0.523315,18.917,431159,1.34716,14.0549,11.5998,12.7077,10.5577,1.21577,2.53444,1.28838,1.18268,181.009,44.9033,218.041,57796.2,1.00397,0.92941,0.0276638,0.973081,1.07254,1,1,72.9,75,56.2
"2024-06-06",1,21.628,19.2428,39.8358,18.0888,359.009,207.459,750.335,0.562976,-1.19842,0.125,205.774,0.145833,16861.1,0.145833,0.478094,0.416667,11.1436,10.4778,11.6217,9.27032,11.4953,25.0982,1.24583,13.6087,4.07223,0.821727,4.55802,2056.12,0.963123,0.861781,0,31.0184,17.9245,14.1858,-0.103544,17.7789,404666,-0.495687,11.5537,10.8633,12.0494,9.61146,0.993191,2.16848,1.29168,1.17579,195.467,39.4429,218.785,49346.9,0.998566,0.893495,-0.00582397,1.00586,0.986101,0,1,87.5,85.4,58.3
"2024-06-07",1,22.9944,19.4206,59.277,14.3108,266.345,169.856,558.756,0.548159,-1.62321,0.291667,142.829,0.333333,11737.4,0.333333,1.39954,0.416667,9.83724,8.50866,11.2368,8.73978,16.8808,34.7667,1.29261,17.0615,4.34815,0.985932,4.80749,2857.61,0.473004,0.362565,3.048,23.0122,14.6755,10.5638,-0.140245,12.3404,281698,-1.45104,10.1993,8.82178,11.6503,9.06141,1.4585,3.00385,1.34018,1.47411,208.711,47.3247,230.76,68582.5,0.490411,0.375907,-0.0113647,1.0115,0.831328,0,1,70.8,66.7,58.3
"2024-06-08",1,20.4075,19.8373,77.6021,6.00741,180.324,111.145,404.108,0.53751,-4.30193,0.25,98.0674,0.291667,8013.33,0.291667,3.58065,0.5625,7.39764,6.85529,10.9783,8.47453,11.407,19.9554,1.51714,15.6739,4.52891,0.862854,4.74239,1628.97,0.499967,0.445286,0,15.58,9.60293,7.64003,-0.371687,8.47303,192320,-3.71242,7.66987,7.10757,11.3823,8.78639,0.985567,1.72415,1.57297,1.35422,217.388,41.417,227.635,39095.3,0.518366,0.461673,-0.043867,1.04588,0.843632,0,1,75,70.8,45.8
"2024-06-09",1,21.8096,20.0962,50.5762,15.5973,346.553,209.862,735.109,0.524971,17.2709,0.0625,168.212,0.0833333,13788.3,0.0833333,0.28327,0.291667,10.3466,9.60242,10.6299,8.26799,11.2532,27.0806,1.34072,13.5804,4.18969,0.885666,4.60386,2220.38,0.444043,0.412117,0,29.9421,18.1321,13.8979,1.4922,14.5335,330919,-0.293694,10.7273,9.95579,11.021,8.57225,0.972273,2.33976,1.39006,1.17334,201.105,42.5119,220.985,53289.1,0.460384,0.427282,0.102674,0.906887,0.88383,0,1,93.8,91.7,70.8
