"Intervals","days","Tair_mean","Tsoil_mean","RH_mean","VPD_mean","GR_mean","Rn_mean","PAR_mean","H_f_mean","H_fqc_mean","LE_f_mean","LE_fqc_mean","ET_f_mean","ET_fqc_mean","NEE_uStar_f_mean","NEE_uStar_fqc_mean","GPP_uStar_f_mean","GPP_DT_uStar_mean","Reco_uStar_mean","Reco_DT_uStar_mean","H_fsd_mean","LE_fsd_mean","NEE_uStar_fsd_mean","Rg_fsd_mean","Tair_fsd_mean","Tsoil_fsd_mean","VPD_fsd_mean","ET_fsd_mean","Reco_DT_uStar_SD_mean","GPP_DT_uStar_SD_mean","P_sum","GR_sum","Rn_sum","PAR_sum","H_f_sum","LE_f_sum","ET_f_sum","NEP_uStar_f_sum","GPP_uStar_f_sum","GPP_DT_uStar_sum","Reco_uStar_sum","Reco_DT_uStar_sum","H_fsd_sum","LE_fsd_sum","NEP_uStar_fsd_sum","Rg_fsd_sum","Tair_fsd_sum","Tsoil_fsd_sum","VPD_fsd_sum","ET_fsd_sum","Reco_DT_uStar_SD_sum","GPP_DT_uStar_SD_sum","bowen_ratio_f","evaporative_fraction","closure_fraction","CUP","GSL","H_orig","LE_orig","NEE_uStar_orig"
"-","-","C","C","%","Pa","W+1m-2","W+1m-2","umol+1m-2s-1","W+1m-2","-","W+1m-2","-","mm hour-1","-","umol+1s-1m-2","-","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","W+1m-2","W+1m-2","umol+1s-1m-2","-","C","C","hPa","mm hour-1","umol+1s-1m-2","umol+1s-1m-2","mm day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","C day-1","C day-1","hPa day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","-","-","-","days day-1","days day-1","%","%","%"
"2024-03-23",1,-0.851084,3.30389,69.118,1.83215,75.4244,33.7728,164.3,25.8396,0.0833333,13.8589,0.104167,1107.33,0.104167,0.337353,0.208333,0.811937,0.960982,1.14929,1.8095,10.7164,7.49611,0.269532,9.3262,6.23292,0.995991,1.76784,599,0.0480908,0.0519844,0,6.51667,2.91797,3.10624,2.23254,1.19741,26575.9,-0.349767,0.841816,0.996346,1.19158,1.87609,0.925894,0.647664,0.279451,0.805784,299.18,47.8076,84.8565,14376,0.0498605,0.0538975,1.86447,0.349104,1.17546,0,0,91.7,89.6,79.2
"2024-03-24",1,5.49942,4.03482,88.9963,-9999,18.7764,9.59959,48.8159,-21.6852,0.291667,25.8127,0.395833,2075.86,0.395833,1.70617,0.5,-0.400946,0.348329,1.30522,2.12759,8.396,11.3908,0.256189,1.60122,5.83308,1.05189,1.33278,916.179,0.0599081,0.0170148,13.208,1.62228,0.829405,0.922908,-1.8736,2.23022,49820.7,-1.76896,-0.415701,0.361147,1.35326,2.20589,0.725414,0.984167,0.265617,0.138345,279.988,50.4906,63.9733,21988.3,0.0621127,0.0176409,-0.840098,6.25384,0.429966,0,1,70.8,60.4,50
"2024-03-25",1,3.49372,5.03301,91.4708,0.638138,53.4058,35.0149,114.549,12.9646,0.125,30.1645,0.3125,2415.91,0.3125,1.04649,0.375,0.407681,0.784341,1.45417,2.38595,9.08603,11.5458,0.273842,4.16909,6.07956,0.992566,1.66507,926.423,0.0741706,0.0494309,2.54,4.61426,3.02529,2.16565,1.12014,2.60622,57981.8,-1.085,0.422683,0.813205,1.50768,2.47375,0.785033,0.997559,0.28392,0.360209,291.819,47.6432,79.9232,22234.1,0.0769001,0.05125,0.429796,0.699401,1.23174,0,0,87.5,68.8,62.5
"2024-03-26",1,-3.06317,3.02188,76.6788,1.15731,135.66,68.9776,281.721,54.8042,0.1875,28.1832,0.291667,2247.29,0.291667,0.269037,0.354167,0.83172,1.38544,1.10076,1.64797,10.2729,5.93976,0.271602,8.63525,7.02485,0.637452,2.19518,473.554,0.0571883,0.0784242,0,11.721,5.95966,5.32619,4.73508,2.43502,53934.8,-0.278938,0.862327,1.43642,1.14126,1.70861,0.887575,0.513195,0.281597,0.746086,337.193,30.5977,105.368,11365.3,0.0592928,0.0813102,1.94457,0.339608,1.20311,0,0,81.2,70.8,64.6
"2024-03-27",1,-1.73944,2.10719,63.5223,2.31897,154.659,63.7715,320.075,51.5479,0.145833,22.9512,0.166667,1836.85,0.166667,-0.186125,0.375,1.13423,1.44469,0.948102,1.29621,9.63512,7.90384,0.408525,13.731,6.07385,0.982979,1.75705,633.227,0.0609384,0.10279,0,13.3625,5.50986,6.05132,4.45374,1.98298,44084.4,0.192974,1.17597,1.49786,0.982992,1.34391,0.832475,0.682892,0.423559,1.18636,291.545,47.183,84.3384,15197.5,0.0631809,0.106573,2.24598,0.308073,1.16822,1,0,85.4,83.3,62.5
"2024-03-28",1,8.69947,3.90119,55.5963,6.7596,255.156,127.168,524.592,67.0943,0.25,44.7904,0.208333,3630.03,0.208333,-0.436861,0.395833,1.61521,2.11456,1.17835,1.409,11.5073,10.9918,0.511574,12.5872,5.97196,1.22614,1.82713,889.102,0.0870461,0.152618,0,22.0455,10.9873,9.91788,5.79695,3.86989,87120.7,0.452938,1.67465,2.19237,1.22171,1.46085,0.994232,0.949691,0.5304,1.08754,286.654,58.8548,87.7021,21338.4,0.0902494,0.158234,1.49796,0.400326,0.879818,1,1,77.1,79.2,60.4
"2024-03-29",1,11.9803,6.75277,61.5371,6.34818,214.922,103.695,454.21,40.8668,0.125,49.7366,0.104167,4038.98,0.104167,-0.879093,0.145833,2.45015,2.15092,1.57106,2.04352,9.7654,7.45768,0.3738,12.3145,6.31199,1.12306,2.00562,604.148,0.150138,0.135975,0,18.5693,8.95921,8.58724,3.53089,4.29724,96935.4,0.911444,2.54032,2.23007,1.62888,2.11872,0.843731,0.644343,0.387556,1.06398,302.976,53.9067,96.2698,14499.6,0.155663,0.140979,0.821665,0.548948,0.873753,1,1,87.5,89.6,85.4
"2024-03-30",1,6.39853,6.8784,62.4981,4.09461,245.59,118.576,509.707,66.454,0.0625,33.9645,0.0416667,2737.99,0.0416667,-0.12354,0.145833,1.7084,2.71709,1.58486,2.57777,12.6204,10.411,0.352431,13.25,6.05755,1.2877,1.99964,838.152,0.158553,0.177742,0,21.219,10.245,9.63648,5.74163,2.93453,65711.7,0.128086,1.77127,2.81708,1.64319,2.67263,1.0904,0.899507,0.365401,1.1448,290.762,61.8095,95.9825,20115.6,0.164387,0.184283,1.95657,0.338229,0.846872,1,1,93.8,95.8,85.4
"2024-03-31",1,8.65517,6.55077,65.1328,4.23935,83.8642,51.7767,177.611,14.1551,0.0833333,14.2663,0.0625,1151.04,0.0625,0.714326,0.145833,0.836371,1.20694,1.5507,2.48541,11.8683,9.5422,0.351853,7.6911,6.52984,1.14451,1.97162,770.199,0.0886691,0.07751,0,7.24586,4.47351,3.3579,1.223,1.23261,27625,-0.740613,0.867149,1.25136,1.60776,2.57688,1.02542,0.824446,0.364801,0.664511,313.432,54.9365,94.6376,18484.8,0.0919321,0.0803623,0.992201,0.501957,0.548923,0,1,91.7,93.8,85.4
"2024-04-01",1,7.25316,7.10407,94.8955,-9999,39.8793,27.9863,97.1562,-0.170704,0.416667,13.7853,0.729167,1109.26,0.729167,1.52213,0.729167,0.150012,0.55045,1.67214,2.48176,13.1715,5.93967,0.406489,2.68202,6.38974,0.973568,1.74607,478.282,0.123894,0.0253578,0,3.44557,2.41801,1.83683,-0.0147488,1.19105,26622.3,-1.57814,0.155533,0.570707,1.73368,2.57309,1.13801,0.513187,0.421447,0.231727,306.707,46.7313,83.8112,11478.8,0.128453,0.0262909,-0.012383,1.01254,0.486474,0,1,58.3,27.1,27.1
"2024-04-02",1,6.96331,6.89223,67.4392,-9999,235.752,135.798,485.836,75.505,0.145833,57.2971,0.333333,4620.42,0.333333,0.280533,0.333333,1.44051,1.98308,1.72104,2.30569,13.549,16.1085,0.564595,15.1795,5.87059,1.082,1.94375,1300.62,0.106825,0.121067,0,20.369,11.733,9.18518,6.52363,4.95047,110890,-0.290856,1.49352,2.05605,1.78438,2.39054,1.17063,1.39177,0.585372,1.31151,281.788,51.936,93.3,31214.8,0.110756,0.125522,1.31778,0.431447,0.977938,0,1,85.4,66.7,66.7
"2024-04-03",1,6.22213,6.67442,54.3358,4.80059,275.642,138.669,556.843,84.838,0.166667,48.3115,0.166667,3894.12,0.166667,-0.326354,0.1875,2.17237,2.38842,1.84602,2.16106,12.39,10.5869,0.474976,13.3917,5.1688,1.08422,2.1965,853.267,0.0983845,0.0518699,0,23.8155,11.981,10.5276,7.33,4.17412,93458.8,0.338363,2.25232,2.47631,1.91395,2.24058,1.0705,0.914704,0.492455,1.15704,248.102,52.0426,105.432,20478.4,0.102005,0.0537787,1.75606,0.362837,0.960199,1,1,83.3,83.3,81.2
"2024-04-04",1,6.4574,6.50523,42.8556,7.15328,291.463,137.73,581.174,80.7406,0.145833,54.5121,0.166667,4409.32,0.166667,-0.668442,0.291667,2.65555,2.70788,1.98711,2.21881,13.8555,11.53,0.596605,13.4764,4.79288,1.26913,2.31163,932.17,0.124055,0.213846,0,25.1824,11.8999,10.9876,6.97598,4.70984,105824,0.69304,2.75328,2.80753,2.06024,2.30046,1.19711,0.996191,0.61856,1.16436,230.058,60.9181,110.958,22372.1,0.12862,0.221715,1.48115,0.403039,0.982013,1,1,85.4,83.3,70.8
"2024-04-05",1,8.21548,6.3575,49.9779,6.73451,243.92,121.213,510.602,57.3714,0.1875,51.5782,0.166667,4176.45,0.166667,-0.857311,0.291667,2.96862,2.85331,2.11131,2.53104,16.8277,14.5613,0.775794,13.2064,4.76009,0.886907,2.33116,1178.72,0.198077,0.218026,0,21.0747,10.4728,9.65339,4.95689,4.45635,100235,0.88886,3.07787,2.95831,2.18901,2.62418,1.45392,1.25809,0.804343,1.14103,228.485,42.5715,111.896,28289.3,0.205366,0.22605,1.11232,0.473413,0.898827,1,1,81.2,83.3,70.8
"2024-04-06",1,11.4953,7.84002,60.6547,-9999,247.334,133.378,506.34,54.7152,0.354167,65.2596,0.416667,5293.66,0.416667,-0.919423,0.479167,3.4094,3.22266,2.48998,3.05909,17.9429,13.9555,0.823741,14.8305,4.94663,0.888744,2.50457,1129.41,0.344029,0.320656,7.112,21.3697,11.5238,9.57281,4.72739,5.63843,127048,0.953258,3.53487,3.34125,2.58161,3.17167,1.55027,1.20576,0.854055,1.28136,237.438,42.6597,120.219,27105.8,0.35669,0.332456,0.838424,0.543944,0.899512,1,1,64.6,58.3,52.1
"2024-04-07",1,10.7958,8.46294,63.6451,5.10863,154.743,77.3992,331.073,7.19887,0.0416667,72.6244,0.0833333,5876.2,0.0833333,0.169818,0.416667,2.46918,2.65105,2.639,3.31326,15.2318,12.8579,0.897081,17.5407,6.05131,0.87806,3.2788,1040.17,0.266254,0.301789,0,13.3698,6.68729,6.25923,0.621983,6.27475,141029,-0.176067,2.56005,2.74861,2.73611,3.43519,1.31602,1.11093,0.930094,1.51551,290.463,42.1469,157.382,24964,0.276053,0.312894,0.0991248,0.909815,1.03132,0,1,95.8,91.7,58.3
"2024-04-08",1,9.74473,8.52612,64.487,5.56763,238.423,110.012,487.895,46.4087,0.0208333,66.7948,0.0208333,5416.27,0.0208333,-1.43106,0.25,4.08421,4.17929,2.65316,3.40802,14.8954,12.1452,0.847838,19.1456,6.77978,0.85049,4.07955,983.668,0.207946,0.205892,0,20.5998,9.50506,9.22411,4.00971,5.77107,129990,1.48372,4.23451,4.33309,2.75079,3.53343,1.28697,1.04934,0.879038,1.65418,325.429,40.8235,195.819,23608,0.215598,0.213468,0.694795,0.590042,1.02901,1,1,97.9,97.9,75
"2024-04-09",1,10.1723,8.36954,57.0604,7.36086,284.607,152.162,590.879,70.8299,0.104167,76.4136,0.0833333,6206.26,0.0833333,-1.92281,0.458333,4.53764,5.05674,2.61483,3.38233,17.0879,13.0682,1.0086,12.9921,7.36322,0.987203,4.17917,1060.41,0.238058,0.298217,0,24.5901,13.1468,11.1711,6.1197,6.60213,148950,1.99357,4.70463,5.24283,2.71106,3.5068,1.4764,1.12909,1.04572,1.12252,353.434,47.3857,200.6,25449.8,0.246818,0.309191,0.926928,0.518961,0.967677,1,1,89.6,91.7,54.2
"2024-04-10",1,13.4769,8.80637,47.9816,10.3315,238.924,119.532,523.541,21.7289,0.125,93.4856,0.125,7612.16,0.125,-2.27887,0.3125,5.06471,5.00898,2.78584,3.66623,14.0972,14.0539,0.950947,13.6628,7.27845,1.19472,4.04935,1143.69,0.180257,0.251454,0,20.643,10.3275,9.89801,1.87737,8.07716,182692,2.36273,5.25109,5.19331,2.88836,3.80115,1.218,1.21426,0.985942,1.18047,349.366,57.3466,194.369,27448.6,0.18689,0.260707,0.23243,0.811405,0.963882,1,1,87.5,87.5,68.8
"2024-04-11",1,9.75445,8.89667,43.7161,7.81655,295.67,143.956,598.883,56.6103,0.3125,81.0811,0.3125,6566.44,0.3125,-2.16174,0.4375,5.11475,6.17357,2.95301,3.90409,12.6616,8.14045,0.488761,13.6514,6.8713,1.22368,4.00961,658.021,0.198802,0.164982,0,25.5459,12.4378,11.3224,4.89113,7.00541,157595,2.24129,5.30297,6.40076,3.06168,4.04776,1.09397,0.703335,0.506748,1.17948,329.822,58.7364,192.462,15792.5,0.206118,0.171053,0.698193,0.588861,0.956482,1,1,68.8,68.8,56.2
"2024-04-12",1,10.8215,8.88901,42.0344,9.37286,293.136,146.75,605.253,48.9402,0.104167,85.5737,0.0833333,6949,0.0833333,-2.69772,0.333333,5.85014,6.64974,3.15243,4.12633,15.7456,17.5872,1.16699,13.1609,6.88747,1.55957,4.12772,1426.32,0.370559,0.307751,0,25.3269,12.6792,11.4429,4.22843,7.39357,166776,2.79699,6.06543,6.89446,3.26844,4.27818,1.36042,1.51953,1.20993,1.1371,330.599,74.8595,198.131,34231.6,0.384196,0.319076,0.571907,0.63617,0.916617,1,1,89.6,91.7,66.7
"2024-04-13",1,18.7707,10.0979,41.6517,15.5501,261.727,142.97,541.124,28.3796,0.145833,102.922,0.125,8425.5,0.125,-2.79417,0.645833,6.55014,6.48981,3.75597,4.70627,13.2683,16.1727,0.995613,13.0028,7.34237,1.20526,4.16399,1321.49,0.409602,0.454693,0,22.6132,12.3527,10.2304,2.452,8.89246,202212,2.897,6.79119,6.72863,3.89419,4.87946,1.14638,1.39732,1.03225,1.12344,352.434,57.8527,199.871,31715.8,0.424676,0.471426,0.275739,0.783859,0.918382,1,1,85.4,87.5,47.9
"2024-04-14",1,20.1279,11.3586,41.6221,17.8108,286.506,157.119,589.798,7.59199,0.208333,100.707,0.208333,8263.14,0.208333,-1.78222,0.479167,6.2154,6.42963,4.43318,5.13259,14.4372,15.1222,0.86748,12.7429,7.67492,1.33002,4.26823,1237.75,0.565623,0.558735,0,24.7542,13.575,11.1507,0.655948,8.70112,198315,1.84781,6.44413,6.66624,4.59632,5.32147,1.24738,1.30656,0.899403,1.10099,368.396,63.841,204.875,29706,0.586438,0.579296,0.0753866,0.929898,0.689284,1,1,79.2,79.2,52.1
"2024-04-15",1,20.8728,11.8826,43.4915,15.404,277.802,159.525,579.243,12.7554,0.1875,128.266,0.25,10500.6,0.25,-1.41831,0.416667,6.15473,6.71583,4.73642,5.08257,11.4001,13.2119,0.763808,13.1943,7.78511,1.19432,4.22843,1078.64,0.512923,0.433871,5.08,24.0021,13.783,10.9511,1.10206,11.0822,252014,1.4705,6.38123,6.96298,4.91072,5.26961,0.984971,1.14151,0.791916,1.13999,373.685,57.3271,202.965,25887.3,0.531798,0.449838,0.0994444,0.90955,0.884011,1,1,81.2,75,58.3
"2024-04-16",1,17.1331,13.9146,74.6915,5.38804,167.538,99.4383,356.273,-21.6834,0.229167,104.61,0.375,8511.17,0.375,1.70157,0.354167,3.97444,5.55292,5.67601,5.88484,13.431,21.6452,1.01489,20.4451,7.77893,1.82459,3.8049,1760.91,0.323316,0.286611,10.414,14.4753,8.59147,6.73567,-1.87344,9.03829,204268,-1.76419,4.1207,5.75727,5.88489,6.1014,1.16044,1.87015,1.05224,1.76646,373.389,87.5802,182.635,42261.9,0.335214,0.297158,-0.207278,1.26148,0.833948,0,1,79.2,62.5,64.6
"2024-04-17",1,14.3128,12.9815,58.9049,7.49451,272.46,159.128,571.015,33.5072,0.0625,118.827,0.104167,9649.11,0.104167,-3.95741,0.125,9.23561,8.57188,5.27819,5.96889,13.0511,17.2095,0.919332,15.1509,7.68421,1.71626,4.07306,1397.02,0.331449,0.331448,0.254,23.5406,13.7486,10.7956,2.89502,10.2667,231579,4.10305,9.57548,8.88733,5.47243,6.18855,1.12761,1.4869,0.953163,1.30904,368.842,82.3803,195.507,33528.6,0.343646,0.343645,0.281983,0.780041,0.957308,1,1,93.8,89.6,87.5
"2024-04-18",1,8.00712,11.5495,65.5643,4.12781,214.179,123.641,458.779,30.7233,0.1875,101.795,0.354167,8217.8,0.354167,-2.94952,0.395833,7.48021,6.81573,4.53069,5.08126,10.8576,23.293,0.918055,16.982,7.66703,1.51381,3.8464,1880.34,0.375166,0.333035,1.27,18.5051,10.6826,8.67363,2.6545,8.79509,197227,3.05807,7.75548,7.06655,4.69742,5.26825,0.9381,2.01252,0.951839,1.46725,368.017,72.6628,184.627,45128.2,0.388972,0.345291,0.301816,0.768158,1.07179,1,1,81.2,64.6,60.4
"2024-04-19",1,6.3358,9.44721,51.2479,5.88849,242.357,129.016,500.604,47.3762,0.0833333,82.4982,0.0833333,6665.46,0.0833333,-4.33154,0.4375,7.94392,6.65854,3.61238,2.97298,8.73673,16.2794,0.921461,13.1266,7.57896,1.47335,4.22133,1314.58,0.424819,0.371543,0,20.9396,11.1469,9.46437,4.0933,7.12785,159971,4.49094,8.23626,6.90358,3.74532,3.08238,0.754854,1.40654,0.955371,1.13414,363.79,70.7209,202.624,31549.8,0.440452,0.385216,0.574269,0.635216,1.00666,1,1,91.7,91.7,60.4
"2024-04-20",1,4.07539,8.8294,52.8764,4.49362,274.881,140.642,565.564,73.0251,0.0416667,67.1423,0.0416667,5408.02,0.0416667,-3.62047,0.458333,6.92312,6.60384,3.30265,2.37725,10.905,17.4024,0.884214,15.5971,7.45612,1.30527,4.13957,1401.97,0.479709,0.558354,0,23.7497,12.1514,10.6925,6.30937,5.80109,129792,3.7537,7.17789,6.84686,3.42419,2.46473,0.942189,1.50356,0.916753,1.34759,357.894,62.653,198.699,33647.2,0.497362,0.578902,1.08762,0.479015,0.996626,1,0,95.8,95.8,60.4
"2024-04-21",1,7.50324,8.66156,43.7707,7.77917,315.923,160.557,643.879,73.8592,0.125,82.7766,0.125,6704.59,0.125,-3.21278,0.5,6.39283,7.17113,3.18004,3.16311,9.41058,15.3297,1.15298,13.5928,7.00943,1.35811,3.76468,1239.24,0.526359,0.602364,0,27.2958,13.8721,12.1731,6.38143,7.15189,160910,3.33101,6.62809,7.43503,3.29707,3.27951,0.813074,1.32448,1.19541,1.17442,336.453,65.1894,180.705,29741.8,0.545729,0.624531,0.892272,0.528465,0.975578,1,1,87.5,87.5,52.1
"2024-04-22",1,14.9862,9.56778,45.0636,11.3574,215.323,120.938,450.42,16.992,0.3125,93.8384,0.3125,7650.51,0.3125,-2.60399,0.5,5.97577,5.95918,3.37177,3.73912,11.9276,15.3918,0.741743,12.9635,6.85218,1.34131,3.18459,1253.02,0.358949,0.297643,0,18.6039,10.449,8.5156,1.46811,8.10764,183612,2.69982,6.19567,6.17848,3.49585,3.87672,1.03054,1.32985,0.769039,1.12004,328.905,64.3828,152.86,30072.4,0.372158,0.308596,0.181078,0.846684,0.916426,1,1,75,75,56.2
"2024-04-23",1,14.0657,10.8839,42.0812,10.5426,303.066,170.221,624.195,61.5977,0.354167,105.593,0.375,8586.62,0.375,-2.93871,0.583333,6.67487,7.87597,3.73616,4.2023,15.4492,24.3377,1.45153,14.7803,6.04802,1.38825,2.75134,1978.35,0.391492,0.37178,0,26.1849,14.7071,11.801,5.32204,9.12328,206079,3.04686,6.92051,8.16581,3.87365,4.35695,1.33481,2.10278,1.50494,1.27702,290.305,66.6361,132.064,47480.4,0.405899,0.385462,0.583347,0.631573,0.9822,1,1,64.6,62.5,41.7
"2024-04-24",1,13.45,10.7435,44.6739,10.2993,263.709,144.94,560.304,41.3873,0.145833,85.6707,0.145833,6965.99,0.145833,-4.24211,0.395833,8.16753,8.63347,3.92542,4.7347,13.4152,18.4645,1.14523,14.754,6.20956,1.3736,2.99014,1499.76,0.290795,0.285416,0,22.7845,12.5228,10.5931,3.57586,7.40195,167184,4.39822,8.4681,8.95118,4.06988,4.90894,1.15907,1.59534,1.18737,1.27474,298.059,65.933,143.527,35994.2,0.301496,0.29592,0.483097,0.674265,0.876626,1,1,87.5,87.5,62.5
"2024-04-25",1,13.5401,11.3437,71.3815,-9999,117.915,79.3403,259.725,5.68242,0.0625,65.2232,0.166667,5282.91,0.166667,-1.42914,0.166667,5.83311,6.22934,4.40396,6.08331,9.50074,14.9222,0.827872,12.4025,6.03191,1.06788,2.77537,1208.37,0.247641,0.205293,5.842,10.1879,6.85501,4.91033,0.490961,5.63529,126790,1.48174,6.04777,6.45857,4.56603,6.30718,0.820864,1.28928,0.858337,1.07157,289.531,51.2584,133.218,29000.8,0.256754,0.212847,0.0871226,0.919859,0.89369,1,1,93.8,83.3,83.3
"2024-04-26",1,15.1722,11.9603,88.5182,-9999,79.7616,41.9567,169.312,-27.7371,0.458333,56.4983,0.625,4591.42,0.625,2.69176,0.583333,2.2876,5.00005,4.97936,6.87151,13.1736,17.7647,1.24538,14.3218,5.72689,0.924442,2.78502,1442.04,0.270936,0.187102,21.336,6.8914,3.62506,3.20099,-2.39648,4.88146,110194,-2.79082,2.37178,5.18405,5.1626,7.12438,1.1382,1.53487,1.29121,1.23741,274.891,44.3732,133.681,34609,0.280906,0.193987,-0.490937,1.96439,0.685499,0,1,58.3,43.8,47.9
"2024-04-27",1,13.8969,12.668,82.1185,3.07946,170.61,94.2365,376.293,9.8582,0.0833333,66.6359,0.166667,5407.17,0.166667,-1.06274,0.208333,6.60013,7.53749,5.53739,7.30833,9.32728,15.4113,0.879211,15.0952,5.25855,1.05836,2.86127,1249.37,0.219827,0.182123,4.572,14.7407,8.14204,7.11416,0.851749,5.75734,129772,1.10185,6.84301,7.81487,5.74116,7.57728,0.805877,1.33154,0.911566,1.30423,252.41,50.8013,137.341,29984.9,0.227916,0.188825,0.147941,0.871125,0.811725,1,1,91.7,83.3,79.2
"2024-04-28",1,14.1196,13.0245,89.8715,1.73681,121.102,65.0973,258.371,-5.25101,0.125,70.3441,0.291667,5712.13,0.291667,-0.0466153,0.395833,5.82703,6.16631,5.78042,7.23441,9.66185,16.5731,1.15691,15.2763,4.53681,0.942707,2.98121,1344.14,0.30571,0.362178,12.192,10.4632,5.62441,4.88475,-0.453687,6.07773,137091,0.0483308,6.04147,6.39323,5.99314,7.50064,0.834784,1.43192,1.19949,1.31987,217.767,45.2499,143.098,32259.3,0.31696,0.375507,-0.0746475,1.08067,0.999936,1,1,87.5,70.8,60.4
"2024-04-29",1,12.9179,12.8395,68.0651,5.93988,313.974,174.756,669.635,40.7505,0.0833333,134.663,0.125,10938.1,0.125,-5.87321,0.291667,11.6335,11.5851,5.76032,6.05527,13.3997,21.3547,1.11569,13.5494,4.0229,1.02879,2.89316,1736.25,0.338223,0.514292,0,27.1274,15.099,12.6601,3.52085,11.6349,262514,6.08935,12.0616,12.0114,5.9723,6.2781,1.15773,1.84504,1.15675,1.17067,193.099,49.3821,138.872,41670.1,0.35067,0.533218,0.302612,0.767688,1.00376,1,1,91.7,87.5,70.8
"2024-04-30",1,17.7319,13.071,64.9756,9.30726,222.173,128.679,480.603,-11.4326,0.5625,142.376,0.354167,11645.2,0.354167,-3.2232,0.520833,9.11864,9.26077,5.89543,5.84037,16.2481,25.9191,1.38372,18.0947,4.20271,0.982204,2.8537,2117.19,0.274875,0.475245,0,19.1958,11.1179,9.08624,-0.987779,12.3013,279485,3.34182,9.45421,9.60157,6.11239,6.05529,1.40384,2.23941,1.43464,1.56338,201.73,47.1458,136.977,50812.5,0.28499,0.492734,-0.0802987,1.08731,1.0176,1,1,56.2,68.8,52.1
"2024-05-01",1,13.0649,12.2474,68.8412,5.3396,124.918,69.0038,277.823,-17.4104,0.166667,73.2498,0.25,5942.38,0.25,-1.63728,0.395833,7.09231,7.32282,5.45503,6.34865,11.9757,18.9059,1.2771,14.7825,4.19841,0.821169,2.965,1533.07,0.270769,0.295237,0.508,10.7929,5.96193,5.2525,-1.50426,6.32878,142617,1.69754,7.35331,7.5923,5.65577,6.58228,1.0347,1.63347,1.3241,1.27721,201.524,39.4161,142.32,36793.7,0.280734,0.306102,-0.237686,1.31179,0.809222,1,1,83.3,75,60.4
"2024-05-02",1,12.2021,12.112,82.4766,-9999,154.697,91.2995,313.096,13.96,0.375,65.7673,0.395833,5329.89,0.395833,-2.56749,0.520833,7.9585,8.68787,5.391,6.4984,13.363,21.3034,1.72672,12.2849,4.24101,0.743257,3.07189,1727.53,0.331128,0.414349,15.748,13.3658,7.88828,5.91937,1.20615,5.68229,127917,2.66198,8.25137,9.00758,5.58939,6.73754,1.15456,1.84061,1.79026,1.06142,203.569,35.6764,147.45,41460.8,0.343314,0.429597,0.212264,0.824903,0.87325,1,1,62.5,60.4,47.9
"2024-05-03",1,14.3504,11.8871,68.312,7.09575,247.65,156.182,490.188,-3.63986,0.291667,141.558,0.375,11523.1,0.375,-6.76116,0.416667,12.0642,11.2374,5.30304,5.76216,18.1168,29.6353,1.32836,21.611,4.31555,0.86134,3.24904,2413.18,0.315199,0.355554,11.176,21.3969,13.4941,9.26746,-0.314484,12.2306,276554,7.00997,12.5082,11.651,5.4982,5.97421,1.56529,2.56049,1.37724,1.86719,207.146,41.3443,155.954,57916.3,0.326799,0.368639,-0.0257129,1.02639,0.883058,1,1,70.8,62.5,60.4
"2024-05-04",1,11.5256,12.6485,73.6434,-9999,249.385,156.664,514.301,40.553,0.208333,110.684,0.25,8961.95,0.25,-5.20137,0.375,10.8627,10.7342,5.66132,5.58361,11.8091,16.1268,1.25142,13.6747,4.45594,0.717052,3.37612,1306.36,0.38163,0.508207,12.192,21.5468,13.5358,9.72333,3.50378,9.56307,215087,5.39278,11.2624,11.1293,5.86966,5.78909,1.0203,1.39336,1.29748,1.18149,213.885,34.4185,162.054,31352.7,0.395674,0.526909,0.366387,0.731857,0.965356,1,1,79.2,75,62.5
"2024-05-05",1,12.2755,11.7711,70.1893,5.56872,265.355,151.031,563.298,8.87557,0.25,124.067,0.291667,10075.2,0.291667,-6.54612,0.3125,11.8033,11.2664,5.25719,4.75403,13.549,24.6683,1.41053,11.9638,4.93925,0.842476,3.94007,2003.14,0.368048,0.484837,0,22.9266,13.0491,10.6497,0.766849,10.7194,241805,6.78702,12.2377,11.681,5.45066,4.92898,1.17063,2.13134,1.46243,1.03368,237.084,40.4389,189.123,48075.4,0.381592,0.502679,0.0715385,0.933238,0.880233,1,1,75,70.8,68.8
"2024-05-06",1,15.3064,12.752,87.7515,-9999,86.5729,56.5321,201.422,-13.406,0.125,75.3336,0.229167,6123.42,0.229167,-1.07027,0.291667,6.83243,5.13741,5.76217,5.31072,11.2115,31.5285,2.45144,8.03427,4.75658,0.818823,3.40556,2564.26,0.15219,0.164827,17.78,7.4799,4.88437,3.80807,-1.15828,6.50883,146962,1.10966,7.08387,5.32646,5.97422,5.50616,0.968678,2.72406,2.54166,0.694161,228.316,39.3035,163.467,61542.3,0.157791,0.170892,-0.177955,1.21648,1.09544,1,1,87.5,77.1,70.8
